source_path,file_name,label,source_kind,char_count,word_count,token_count,unique_token_count,sentence_count
dao_tao/quy_che_dao_tao/danh_gia_hoc_phan_va_cong_nhan_ket_qua_hoc_tap/dieu_31_cong_nhan_ket_qua_hoc_tap_va_chuyen_doi_tin_chi.txt,dieu_31_cong_nhan_ket_qua_hoc_tap_va_chuyen_doi_tin_chi.txt,dao_tao,text_file,1012.0,217.0,165.0,68.0,16.0
dao_tao/quy_che_dao_tao/lap_ke_hoach_va_to_chuc_dao_tao/dieu_10_dang_ky_khoi_luong_hoc_tap.txt,dieu_10_dang_ky_khoi_luong_hoc_tap.txt,dao_tao,text_file,2890.0,646.0,434.0,154.0,32.0
dao_tao/quy_che_dao_tao/lap_ke_hoach_va_to_chuc_dao_tao/dieu_11_rut_bot_cac_hoc_phan_dang_ky.txt,dieu_11_rut_bot_cac_hoc_phan_dang_ky.txt,dao_tao,text_file,817.0,186.0,122.0,60.0,13.0
dao_tao/quy_che_dao_tao/lap_ke_hoach_va_to_chuc_dao_tao/dieu_12_dang_ky_hoc_lai_va_hoc_cai_thien_diem.txt,dieu_12_dang_ky_hoc_lai_va_hoc_cai_thien_diem.txt,dao_tao,text_file,1049.0,243.0,151.0,72.0,13.0
dao_tao/quy_che_dao_tao/lap_ke_hoach_va_to_chuc_dao_tao/dieu_13_dang_ky_cac_hoc_phan_mo_rong.txt,dieu_13_dang_ky_cac_hoc_phan_mo_rong.txt,dao_tao,text_file,589.0,132.0,87.0,54.0,11.0
dao_tao/quy_che_dao_tao/lap_ke_hoach_va_to_chuc_dao_tao/dieu_14_xep_trinh_do_dao_tao_nam.txt,dieu_14_xep_trinh_do_dao_tao_nam.txt,dao_tao,text_file,614.0,139.0,119.0,47.0,13.0
dao_tao/quy_che_dao_tao/lap_ke_hoach_va_to_chuc_dao_tao/dieu_15_to_chuc_day_truc_tuyen.txt,dieu_15_to_chuc_day_truc_tuyen.txt,dao_tao,text_file,804.0,173.0,126.0,71.0,11.0
dao_tao/quy_che_dao_tao/nhung_quy_dinh_chung/dieu_4_cac_he_va_thoi_gian_dao_tao.txt,dieu_4_cac_he_va_thoi_gian_dao_tao.txt,dao_tao,text_file,3399.0,792.0,489.0,144.0,54.0
dao_tao/quy_che_dao_tao/nhung_quy_dinh_chung/dieu_6_hoc_phan_tin_chi.txt,dieu_6_hoc_phan_tin_chi.txt,dao_tao,text_file,4776.0,1061.0,677.0,187.0,52.0
dao_tao/quy_che_dao_tao/nhung_quy_dinh_khac_doi_voi_sinh_vien/dieu_16_nghi_hoc_co_phep.txt,dieu_16_nghi_hoc_co_phep.txt,dao_tao,text_file,467.0,104.0,74.0,53.0,6.0
dao_tao/quy_che_dao_tao/nhung_quy_dinh_khac_doi_voi_sinh_vien/dieu_17_nghi_hoc_tam_thoi.txt,dieu_17_nghi_hoc_tam_thoi.txt,dao_tao,text_file,1842.0,410.0,292.0,124.0,23.0
dao_tao/quy_che_dao_tao/nhung_quy_dinh_khac_doi_voi_sinh_vien/dieu_18_thoi_hoc.txt,dieu_18_thoi_hoc.txt,dao_tao,text_file,699.0,160.0,114.0,73.0,10.0
dao_tao/quy_che_dao_tao/nhung_quy_dinh_khac_doi_voi_sinh_vien/dieu_19_canh_bao_ket_qua_hoc_tap_va_buoc_thoi_hoc.txt,dieu_19_canh_bao_ket_qua_hoc_tap_va_buoc_thoi_hoc.txt,dao_tao,text_file,1897.0,438.0,297.0,126.0,27.0
dao_tao/quy_che_dao_tao/nhung_quy_dinh_khac_doi_voi_sinh_vien/dieu_20_chuyen_truong_chuyen_nganh_chuyen_bac_chuong_trinh_va_hinh_thuc_dao_tao_chuyen_co_so_hoc_tap.txt,dieu_20_chuyen_truong_chuyen_nganh_chuyen_bac_chuong_trinh_va_hinh_thuc_dao_tao_chuyen_co_so_hoc_tap.txt,dao_tao,text_file,5090.0,1077.0,744.0,159.0,56.0
dao_tao/quy_che_dao_tao/nhung_quy_dinh_khac_doi_voi_sinh_vien/dieu_21_hoc_cung_luc_hai_chuong_trinh.txt,dieu_21_hoc_cung_luc_hai_chuong_trinh.txt,dao_tao,text_file,1921.0,415.0,295.0,109.0,22.0
dao_tao/quy_che_dao_tao/nhung_quy_dinh_khac_doi_voi_sinh_vien/dieu_23_hoc_lien_thong_doi_voi_nguoi_co_van_bang_khac.txt,dieu_23_hoc_lien_thong_doi_voi_nguoi_co_van_bang_khac.txt,dao_tao,text_file,1249.0,266.0,193.0,78.0,13.0
dao_tao/quy_che_dao_tao/nhung_quy_dinh_khac_doi_voi_sinh_vien/dieu_24_xu_ly_vi_pham_doi_voi_sinh_vien.txt,dieu_24_xu_ly_vi_pham_doi_voi_sinh_vien.txt,dao_tao,text_file,1084.0,245.0,185.0,91.0,13.0
dao_tao/quy_che_dao_tao/tong_quan_quy_che_dao_tao.txt,tong_quan_quy_che_dao_tao.txt,dao_tao,text_file,1175.0,254.0,210.0,86.0,4.0
dao_tao/quy_che_dao_tao/xet_va_cong_nhan_tot_nghiep/dieu_33_dieu_kien_xet_tot_nghiep_va_cong_nhan_tot_nghiep.txt,dieu_33_dieu_kien_xet_tot_nghiep_va_cong_nhan_tot_nghiep.txt,dao_tao,text_file,3514.0,756.0,560.0,161.0,44.0
dao_tao/quy_che_dao_tao/xet_va_cong_nhan_tot_nghiep/dieu_35_cap_bang_tot_nghiep_va_phu_luc_van_bang_hang_tot_nghiep_va_cac_dot_xet_tot_nghiep.txt,dieu_35_cap_bang_tot_nghiep_va_phu_luc_van_bang_hang_tot_nghiep_va_cac_dot_xet_tot_nghiep.txt,dao_tao,text_file,1747.0,384.0,266.0,111.0,26.0
dao_tao/quy_che_hoat_dong_sinh_vien/khen_thuong_va_ky_luat_sv/dieu_10_muc_khen_thuong.txt,dieu_10_muc_khen_thuong.txt,dao_tao,text_file,110.0,23.0,18.0,18.0,3.0
dao_tao/quy_che_hoat_dong_sinh_vien/khen_thuong_va_ky_luat_sv/dieu_11_hinh_thuc_ky_luat_va_noi_dung_vi_pham.txt,dieu_11_hinh_thuc_ky_luat_va_noi_dung_vi_pham.txt,dao_tao,text_file,1696.0,383.0,280.0,94.0,17.0
dao_tao/quy_che_hoat_dong_sinh_vien/khen_thuong_va_ky_luat_sv/dieu_12_trinh_tu_thu_tuc_va_ho_so_xet_ky_luat_sv.txt,dieu_12_trinh_tu_thu_tuc_va_ho_so_xet_ky_luat_sv.txt,dao_tao,text_file,1415.0,322.0,233.0,86.0,25.0
dao_tao/quy_che_hoat_dong_sinh_vien/khen_thuong_va_ky_luat_sv/dieu_13_cham_dut_hieu_luc_cua_quyet_dinh_ky_luat_sv.txt,dieu_13_cham_dut_hieu_luc_cua_quyet_dinh_ky_luat_sv.txt,dao_tao,text_file,1099.0,241.0,181.0,76.0,8.0
dao_tao/quy_che_hoat_dong_sinh_vien/khen_thuong_va_ky_luat_sv/dieu_14_co_cau_to_chuc_nhiem_vu_cua_hoi_dong_khen_thuong.txt,dieu_14_co_cau_to_chuc_nhiem_vu_cua_hoi_dong_khen_thuong.txt,dao_tao,text_file,588.0,123.0,88.0,53.0,11.0
dao_tao/quy_che_hoat_dong_sinh_vien/khen_thuong_va_ky_luat_sv/dieu_15_quyen_khieu_nai_ve_khen_thuong_ky_luat.txt,dieu_15_quyen_khieu_nai_ve_khen_thuong_ky_luat.txt,dao_tao,text_file,450.0,95.0,74.0,47.0,4.0
dao_tao/quy_che_hoat_dong_sinh_vien/khen_thuong_va_ky_luat_sv/dieu_7_noi_dung_va_hinh_thuc_khen_thuong.txt,dieu_7_noi_dung_va_hinh_thuc_khen_thuong.txt,dao_tao,text_file,2313.0,497.0,382.0,137.0,36.0
dao_tao/quy_che_hoat_dong_sinh_vien/khen_thuong_va_ky_luat_sv/dieu_8_ho_so_khen_thuong.txt,dieu_8_ho_so_khen_thuong.txt,dao_tao,text_file,176.0,38.0,33.0,22.0,3.0
dao_tao/quy_che_hoat_dong_sinh_vien/khen_thuong_va_ky_luat_sv/dieu_9_trinh_tu_thu_tuc_xet_khen_thuong.txt,dieu_9_trinh_tu_thu_tuc_xet_khen_thuong.txt,dao_tao,text_file,602.0,130.0,101.0,59.0,8.0
dao_tao/quy_che_hoat_dong_sinh_vien/nhiem_vu_va_quyen_cua_sv/dieu_4_nhiem_vu_cua_sv.txt,dieu_4_nhiem_vu_cua_sv.txt,dao_tao,text_file,1872.0,404.0,295.0,132.0,24.0
dao_tao/quy_che_hoat_dong_sinh_vien/nhiem_vu_va_quyen_cua_sv/dieu_5_quyen_cua_sv.txt,dieu_5_quyen_cua_sv.txt,dao_tao,text_file,2683.0,585.0,418.0,168.0,31.0
dao_tao/quy_che_hoat_dong_sinh_vien/nhiem_vu_va_quyen_cua_sv/dieu_6_cac_hanh_vi_sv_khong_duoc_lam.txt,dieu_6_cac_hanh_vi_sv_khong_duoc_lam.txt,dao_tao,text_file,561.0,120.0,81.0,56.0,14.0
dao_tao/quy_che_hoat_dong_sinh_vien/nhung_quy_dinh_chung/dieu_1_pham_vi_dieu_chinh_va_doi_tuong_ap_dung.txt,dieu_1_pham_vi_dieu_chinh_va_doi_tuong_ap_dung.txt,dao_tao,text_file,438.0,97.0,73.0,42.0,6.0
dao_tao/quy_che_hoat_dong_sinh_vien/nhung_quy_dinh_chung/dieu_2_muc_dich.txt,dieu_2_muc_dich.txt,dao_tao,text_file,441.0,95.0,73.0,59.0,2.0
dao_tao/quy_che_hoat_dong_sinh_vien/nhung_quy_dinh_chung/dieu_3_yeu_cau.txt,dieu_3_yeu_cau.txt,dao_tao,text_file,490.0,104.0,73.0,51.0,8.0
dao_tao/quy_che_hoat_dong_sinh_vien/quy_dinh_khung_ky_luat_sv_vi_pham_quy_che.txt,quy_dinh_khung_ky_luat_sv_vi_pham_quy_che.txt,dao_tao,text_file,6343.0,1436.0,1053.0,234.0,124.0
dao_tao/quy_che_hoat_dong_sinh_vien/to_chuc_quan_ly_thuc_hien_noi_dung/dieu_16_noi_dung_cong_tac_sv.txt,dieu_16_noi_dung_cong_tac_sv.txt,dao_tao,text_file,593.0,128.0,103.0,61.0,8.0
dao_tao/quy_che_hoat_dong_sinh_vien/to_chuc_quan_ly_thuc_hien_noi_dung/dieu_17_he_thong_to_chuc_quan_ly_sv.txt,dieu_17_he_thong_to_chuc_quan_ly_sv.txt,dao_tao,text_file,239.0,52.0,44.0,25.0,3.0
dao_tao/quy_che_hoat_dong_sinh_vien/to_chuc_quan_ly_thuc_hien_noi_dung/dieu_18_trach_nhiem_cua_hieu_truong.txt,dieu_18_trach_nhiem_cua_hieu_truong.txt,dao_tao,text_file,1284.0,278.0,215.0,115.0,12.0
dao_tao/quy_che_hoat_dong_sinh_vien/to_chuc_quan_ly_thuc_hien_noi_dung/dieu_19_trach_nhiem_cua_phong_dao_tao.txt,dieu_19_trach_nhiem_cua_phong_dao_tao.txt,dao_tao,text_file,690.0,152.0,116.0,70.0,11.0
dao_tao/quy_che_hoat_dong_sinh_vien/to_chuc_quan_ly_thuc_hien_noi_dung/dieu_20_trach_nhiem_cua_phong_cong_tac_chinh_tri_va_ho_tro_sv.txt,dieu_20_trach_nhiem_cua_phong_cong_tac_chinh_tri_va_ho_tro_sv.txt,dao_tao,text_file,1945.0,422.0,319.0,143.0,28.0
dao_tao/quy_che_hoat_dong_sinh_vien/to_chuc_quan_ly_thuc_hien_noi_dung/dieu_21_trach_nhiem_cua_doan_thanh_nien_hoi_sv.txt,dieu_21_trach_nhiem_cua_doan_thanh_nien_hoi_sv.txt,dao_tao,text_file,726.0,156.0,122.0,67.0,10.0
dao_tao/quy_che_hoat_dong_sinh_vien/to_chuc_quan_ly_thuc_hien_noi_dung/dieu_22_trach_nhiem_cua_phong_to_chuc_hanh_chinh.txt,dieu_22_trach_nhiem_cua_phong_to_chuc_hanh_chinh.txt,dao_tao,text_file,379.0,79.0,58.0,42.0,8.0
dao_tao/quy_che_hoat_dong_sinh_vien/to_chuc_quan_ly_thuc_hien_noi_dung/dieu_23_trach_nhiem_cua_phong_quan_ly_ktx.txt,dieu_23_trach_nhiem_cua_phong_quan_ly_ktx.txt,dao_tao,text_file,884.0,197.0,154.0,85.0,11.0
dao_tao/quy_che_hoat_dong_sinh_vien/to_chuc_quan_ly_thuc_hien_noi_dung/dieu_24_trach_nhiem_cua_trung_tam_ket_noi_doanh_nghiep_va_gioi_thieu_viec_lam.txt,dieu_24_trach_nhiem_cua_trung_tam_ket_noi_doanh_nghiep_va_gioi_thieu_viec_lam.txt,dao_tao,text_file,363.0,78.0,58.0,38.0,6.0
dao_tao/quy_che_hoat_dong_sinh_vien/to_chuc_quan_ly_thuc_hien_noi_dung/dieu_25_trach_nhiem_cua_cac_don_vi_dao_tao.txt,dieu_25_trach_nhiem_cua_cac_don_vi_dao_tao.txt,dao_tao,text_file,625.0,131.0,102.0,62.0,10.0
dao_tao/quy_che_hoat_dong_sinh_vien/to_chuc_quan_ly_thuc_hien_noi_dung/dieu_26_trach_nhiem_cua_gvcn_lop_sv.txt,dieu_26_trach_nhiem_cua_gvcn_lop_sv.txt,dao_tao,text_file,1200.0,262.0,208.0,96.0,14.0
dao_tao/quy_che_hoat_dong_sinh_vien/to_chuc_quan_ly_thuc_hien_noi_dung/dieu_27_trach_nhiem_ban_can_su_lop_sv.txt,dieu_27_trach_nhiem_ban_can_su_lop_sv.txt,dao_tao,text_file,1594.0,344.0,242.0,102.0,19.0
dao_tao/quy_che_hoat_dong_sinh_vien/to_chuc_thuc_hien/dieu_28_to_chuc_thuc_hien.txt,dieu_28_to_chuc_thuc_hien.txt,dao_tao,text_file,460.0,100.0,76.0,52.0,6.0
dao_tao/quy_che_hoat_dong_sinh_vien/tong_quan_cong_tac_sv.txt,tong_quan_cong_tac_sv.txt,dao_tao,text_file,505.0,107.0,82.0,49.0,2.0
dao_tao/quy_dinh_ve_day_hoc_truc_tuyen/nhung_quy_dinh_chung/dieu_1_pham_vi_dieu_chinh_va_doi_tuong_ap_dung.txt,dieu_1_pham_vi_dieu_chinh_va_doi_tuong_ap_dung.txt,dao_tao,text_file,755.0,165.0,120.0,69.0,7.0
dao_tao/quy_dinh_ve_day_hoc_truc_tuyen/nhung_quy_dinh_chung/dieu_2_mot_so_dinh_nghia.txt,dieu_2_mot_so_dinh_nghia.txt,dao_tao,text_file,844.0,180.0,127.0,79.0,8.0
dao_tao/quy_dinh_ve_day_hoc_truc_tuyen/nhung_quy_dinh_chung/dieu_3_muc_dich_cua_day_hoc_truc_tuyen.txt,dieu_3_muc_dich_cua_day_hoc_truc_tuyen.txt,dao_tao,text_file,679.0,144.0,107.0,76.0,7.0
dao_tao/quy_dinh_ve_day_hoc_truc_tuyen/quyen_han_va_trach_nhiem/dieu_15_quyen_han_va_trach_nhiem_cua_nguoi_hoc_truc_tuyen.txt,dieu_15_quyen_han_va_trach_nhiem_cua_nguoi_hoc_truc_tuyen.txt,dao_tao,text_file,1888.0,402.0,292.0,144.0,25.0
dao_tao/quy_dinh_ve_day_hoc_truc_tuyen/to_chuc_quan_ly/dieu_6_danh_gia_ket_qua_hoc_tap.txt,dieu_6_danh_gia_ket_qua_hoc_tap.txt,dao_tao,text_file,1351.0,296.0,219.0,88.0,16.0
dao_tao/quy_dinh_ve_day_hoc_truc_tuyen/to_chuc_quan_ly/dieu_7_quy_dinh_tham_gia_lop_hoc_truc_tuyen.txt,dieu_7_quy_dinh_tham_gia_lop_hoc_truc_tuyen.txt,dao_tao,text_file,1632.0,353.0,246.0,122.0,18.0
dao_tao/quy_dinh_ve_day_hoc_truc_tuyen/tong_quan_so_luoc_ve_day_hoc_truc_tuyen.txt,tong_quan_so_luoc_ve_day_hoc_truc_tuyen.txt,dao_tao,text_file,476.0,102.0,80.0,53.0,2.0
dao_tao/quy_dinh_ve_giao_trinh_va_tai_lieu_tham_khao/kiem_tra_va_xu_ly_vi_pham/dieu_12_kiem_tra_va_xu_ly_vi_pham.txt,dieu_12_kiem_tra_va_xu_ly_vi_pham.txt,dao_tao,text_file,321.0,71.0,54.0,41.0,3.0
dao_tao/quy_dinh_ve_giao_trinh_va_tai_lieu_tham_khao/lua_chon_va_phe_duyet_giao_trinh_tai_lieu_tham_khao/dieu_10_quy_trinh_lua_chon_phe_duyet.txt,dieu_10_quy_trinh_lua_chon_phe_duyet.txt,dao_tao,text_file,1360.0,289.0,222.0,89.0,14.0
dao_tao/quy_dinh_ve_giao_trinh_va_tai_lieu_tham_khao/lua_chon_va_phe_duyet_giao_trinh_tai_lieu_tham_khao/dieu_11_cap_nhat.txt,dieu_11_cap_nhat.txt,dao_tao,text_file,510.0,110.0,79.0,52.0,4.0
dao_tao/quy_dinh_ve_giao_trinh_va_tai_lieu_tham_khao/lua_chon_va_phe_duyet_giao_trinh_tai_lieu_tham_khao/dieu_9_to_chuc_lua_chon_phe_duyet.txt,dieu_9_to_chuc_lua_chon_phe_duyet.txt,dao_tao,text_file,206.0,42.0,34.0,24.0,3.0
dao_tao/quy_dinh_ve_giao_trinh_va_tai_lieu_tham_khao/nhung_quy_dinh_chung/dieu_1_pham_vi_va_doi_tuong_ap_dung.txt,dieu_1_pham_vi_va_doi_tuong_ap_dung.txt,dao_tao,text_file,626.0,135.0,98.0,52.0,9.0
dao_tao/quy_dinh_ve_giao_trinh_va_tai_lieu_tham_khao/nhung_quy_dinh_chung/dieu_2_giao_trinh_tai_lieu_tham_khao_trong_nha_truong.txt,dieu_2_giao_trinh_tai_lieu_tham_khao_trong_nha_truong.txt,dao_tao,text_file,610.0,131.0,82.0,39.0,8.0
dao_tao/quy_dinh_ve_giao_trinh_va_tai_lieu_tham_khao/nhung_quy_dinh_chung/dieu_3_ngon_ngu_de_soan_giao_trinh.txt,dieu_3_ngon_ngu_de_soan_giao_trinh.txt,dao_tao,text_file,326.0,67.0,49.0,29.0,6.0
dao_tao/quy_dinh_ve_giao_trinh_va_tai_lieu_tham_khao/nhung_quy_dinh_chung/dieu_4_yeu_cau_doi_voi_giao_trinh.txt,dieu_4_yeu_cau_doi_voi_giao_trinh.txt,dao_tao,text_file,1205.0,262.0,199.0,92.0,16.0
dao_tao/quy_dinh_ve_giao_trinh_va_tai_lieu_tham_khao/nhung_quy_dinh_chung/dieu_5_yeu_cau_doi_voi_tai_lieu_tham_khao.txt,dieu_5_yeu_cau_doi_voi_tai_lieu_tham_khao.txt,dao_tao,text_file,474.0,104.0,69.0,47.0,8.0
dao_tao/quy_dinh_ve_giao_trinh_va_tai_lieu_tham_khao/nhung_quy_dinh_chung/dieu_6_su_dung_giao_trinh_tai_lieu_tham_khao.txt,dieu_6_su_dung_giao_trinh_tai_lieu_tham_khao.txt,dao_tao,text_file,729.0,157.0,99.0,57.0,9.0
dao_tao/quy_dinh_ve_giao_trinh_va_tai_lieu_tham_khao/nhung_quy_dinh_chung/dieu_7_kinh_phi_to_chuc_bien_soan.txt,dieu_7_kinh_phi_to_chuc_bien_soan.txt,dao_tao,text_file,302.0,62.0,49.0,25.0,3.0
dao_tao/quy_dinh_ve_giao_trinh_va_tai_lieu_tham_khao/nhung_quy_dinh_chung/dieu_8_to_chuc_bien_soan.txt,dieu_8_to_chuc_bien_soan.txt,dao_tao,text_file,233.0,47.0,36.0,20.0,3.0
dao_tao/quy_dinh_ve_giao_trinh_va_tai_lieu_tham_khao/to_chuc_thuc_hien/dieu_13_trach_nhiem_cua_cac_don_vi_dao_tao_va_cac_nhan_trong_nha_truong.txt,dieu_13_trach_nhiem_cua_cac_don_vi_dao_tao_va_cac_nhan_trong_nha_truong.txt,dao_tao,text_file,254.0,57.0,40.0,28.0,4.0
dao_tao/quy_dinh_ve_giao_trinh_va_tai_lieu_tham_khao/tong_quan_ve_giao_trinh_va_tai_lieu_tham_khao.txt,tong_quan_ve_giao_trinh_va_tai_lieu_tham_khao.txt,dao_tao,text_file,558.0,120.0,89.0,49.0,5.0
dao_tao/quy_dinh_xet_hoc_bong/cac_muc_hoc_bong.txt,cac_muc_hoc_bong.txt,dao_tao,text_file,1780.0,407.0,269.0,68.0,22.0
dao_tao/quy_dinh_xet_hoc_bong/can_cu_xet_hoc_bong.txt,can_cu_xet_hoc_bong.txt,dao_tao,text_file,902.0,202.0,143.0,66.0,13.0
dao_tao/quy_dinh_xet_hoc_bong/dieu_kien_duoc_xet_hoc_bong.txt,dieu_kien_duoc_xet_hoc_bong.txt,dao_tao,text_file,903.0,200.0,129.0,72.0,20.0
dao_tao/quy_dinh_xet_hoc_bong/nguyen_tac_xet_cap_hoc_bong.txt,nguyen_tac_xet_cap_hoc_bong.txt,dao_tao,text_file,679.0,144.0,107.0,48.0,6.0
dao_tao/quy_dinh_xet_hoc_bong/tong_quan_quy_dinh_xet_hoc_bong.txt,tong_quan_quy_dinh_xet_hoc_bong.txt,dao_tao,text_file,513.0,109.0,79.0,42.0,3.0
dao_tao/quy_trinh_hoc_vu/cap_bang_diem.txt,cap_bang_diem.txt,dao_tao,text_file,363.0,80.0,58.0,39.0,5.0
dao_tao/quy_trinh_hoc_vu/chinh_sua_thong_tin_1.txt,chinh_sua_thong_tin_1.txt,dao_tao,text_file,638.0,132.0,114.0,64.0,13.0
dao_tao/quy_trinh_hoc_vu/chinh_sua_thong_tin_2.txt,chinh_sua_thong_tin_2.txt,dao_tao,text_file,619.0,127.0,109.0,63.0,15.0
dao_tao/quy_trinh_hoc_vu/chuyen_diem.txt,chuyen_diem.txt,dao_tao,text_file,1188.0,243.0,201.0,109.0,22.0
dao_tao/quy_trinh_hoc_vu/xin_chuyen_bac_dao_tao.txt,xin_chuyen_bac_dao_tao.txt,dao_tao,text_file,784.0,168.0,135.0,85.0,13.0
dao_tao/quy_trinh_hoc_vu/xin_chuyen_nganh_chuyen_co_so.txt,xin_chuyen_nganh_chuyen_co_so.txt,dao_tao,text_file,1192.0,257.0,189.0,109.0,17.0
dao_tao/quy_trinh_hoc_vu/xin_chuyen_truong.txt,xin_chuyen_truong.txt,dao_tao,text_file,1494.0,305.0,216.0,114.0,24.0
dao_tao/quy_trinh_hoc_vu/xin_gia_han_hoc_tap.txt,xin_gia_han_hoc_tap.txt,dao_tao,text_file,1411.0,302.0,241.0,127.0,24.0
dao_tao/quy_trinh_hoc_vu/xin_nghi_hoc_tam_thoi.txt,xin_nghi_hoc_tam_thoi.txt,dao_tao,text_file,1301.0,286.0,213.0,127.0,17.0
dao_tao/quy_trinh_hoc_vu/xin_nhap_hoc_tro_lai.txt,xin_nhap_hoc_tro_lai.txt,dao_tao,text_file,803.0,171.0,139.0,79.0,13.0
dao_tao/quy_trinh_hoc_vu/xin_thoi_hoc.txt,xin_thoi_hoc.txt,dao_tao,text_file,719.0,156.0,124.0,83.0,12.0
dao_tao/thoi_gian_dao_tao.txt,thoi_gian_dao_tao.txt,dao_tao,text_file,1458.0,405.0,228.0,66.0,41.0
dao_tao/to_chuc_dao_tao/chuyen_truong_chuyen_nganh/dieu_17_chuyen_truong_chuyen_nganh_chuyen_he_dao_tao.txt,dieu_17_chuyen_truong_chuyen_nganh_chuyen_he_dao_tao.txt,dao_tao,text_file,2587.0,535.0,351.0,133.0,32.0
dao_tao/to_chuc_dao_tao/dang_ky_nhap_hoc/dieu_6_dang_ky_hoc_tap.txt,dieu_6_dang_ky_hoc_tap.txt,dao_tao,text_file,893.0,197.0,142.0,86.0,12.0
dao_tao/to_chuc_dao_tao/dang_ky_va_rut_bot_hoc_phan/dieu_10_rut_bot_hoc_phan_dang_ky.txt,dieu_10_rut_bot_hoc_phan_dang_ky.txt,dao_tao,text_file,775.0,174.0,113.0,61.0,8.0
dao_tao/to_chuc_dao_tao/dang_ky_va_rut_bot_hoc_phan/dieu_11_dang_ky_hoc_lai_va_cai_thien_diem.txt,dieu_11_dang_ky_hoc_lai_va_cai_thien_diem.txt,dao_tao,text_file,1051.0,243.0,145.0,79.0,11.0
dao_tao/to_chuc_dao_tao/dang_ky_va_rut_bot_hoc_phan/dieu_12_dang_ky_cac_hoc_phan_mo_rong.txt,dieu_12_dang_ky_cac_hoc_phan_mo_rong.txt,dao_tao,text_file,500.0,112.0,73.0,54.0,6.0
dao_tao/to_chuc_dao_tao/dang_ky_va_rut_bot_hoc_phan/dieu_9_dang_ky_khoi_luong_hoc_tap.txt,dieu_9_dang_ky_khoi_luong_hoc_tap.txt,dao_tao,text_file,2816.0,631.0,423.0,152.0,24.0
dao_tao/to_chuc_dao_tao/hoc_cung_luc_2_chuong_trinh_dao_tao/dieu_18_hoc_cung_luc_hai_chuong_trinh.txt,dieu_18_hoc_cung_luc_hai_chuong_trinh.txt,dao_tao,text_file,1488.0,317.0,228.0,94.0,19.0
dao_tao/to_chuc_dao_tao/tam_ngung_hoc_bao_luu/dieu_13_nghi_om.txt,dieu_13_nghi_om.txt,dao_tao,text_file,446.0,98.0,71.0,60.0,5.0
dao_tao/to_chuc_dao_tao/tam_ngung_hoc_bao_luu/dieu_15_nghi_hoc_tam_thoi.txt,dieu_15_nghi_hoc_tam_thoi.txt,dao_tao,text_file,997.0,219.0,159.0,99.0,13.0
dao_tao/to_chuc_dao_tao/tam_ngung_hoc_bao_luu/dieu_16_canh_bao_ket_qua_hoc_tap_va_buoc_thoi_hoc.txt,dieu_16_canh_bao_ket_qua_hoc_tap_va_buoc_thoi_hoc.txt,dao_tao,text_file,1787.0,410.0,270.0,117.0,21.0
dao_tao/to_chuc_dao_tao/to_chuc_lop_hoc/dieu_3_hoc_phan_tin_chi.txt,dieu_3_hoc_phan_tin_chi.txt,dao_tao,text_file,4793.0,1062.0,673.0,188.0,42.0
dao_tao/to_chuc_dao_tao/xep_nam_dao_tao_va_hoc_luc/dieu_14_xep_hang_nam_dao_tao_va_hoc_luc.txt,dieu_14_xep_hang_nam_dao_tao_va_hoc_luc.txt,dao_tao,text_file,874.0,194.0,159.0,62.0,13.0
dao_tao/to_chuc_dao_tao/xep_nam_dao_tao_va_hoc_luc/dieu_23_diem_danh_gia_hoc_phan.txt,dieu_23_diem_danh_gia_hoc_phan.txt,dao_tao,text_file,1890.0,447.0,269.0,115.0,29.0
dao_tao/to_chuc_dao_tao/xep_nam_dao_tao_va_hoc_luc/dieu_24_cach_tinh_diem_trung_binh_chung.txt,dieu_24_cach_tinh_diem_trung_binh_chung.txt,dao_tao,text_file,1092.0,250.0,164.0,78.0,23.0
tong_quan_ve_truong/ba_cong_khai.txt,ba_cong_khai.txt,tong_quan_ve_truong,text_file,210.0,44.0,35.0,19.0,2.0
tong_quan_ve_truong/ban_lanh_dao.txt,ban_lanh_dao.txt,tong_quan_ve_truong,text_file,895.0,175.0,135.0,59.0,33.0
tong_quan_ve_truong/chinh_sach_chat_luong.txt,chinh_sach_chat_luong.txt,tong_quan_ve_truong,text_file,1309.0,281.0,218.0,138.0,7.0
tong_quan_ve_truong/co_so_vat_chat.txt,co_so_vat_chat.txt,tong_quan_ve_truong,text_file,1583.0,337.0,248.0,119.0,17.0
tong_quan_ve_truong/doi_ngu_can_bo.txt,doi_ngu_can_bo.txt,tong_quan_ve_truong,text_file,1220.0,267.0,189.0,105.0,8.0
tong_quan_ve_truong/gia_tri_cot_loi.txt,gia_tri_cot_loi.txt,tong_quan_ve_truong,text_file,1282.0,280.0,208.0,119.0,7.0
tong_quan_ve_truong/gioi_thieu_chung.txt,gioi_thieu_chung.txt,tong_quan_ve_truong,text_file,4377.0,930.0,742.0,234.0,67.0
tong_quan_ve_truong/he_thong_nhan_dien.txt,he_thong_nhan_dien.txt,tong_quan_ve_truong,text_file,617.0,116.0,96.0,44.0,8.0
tong_quan_ve_truong/phuong_cham_hoat_dong.txt,phuong_cham_hoat_dong.txt,tong_quan_ve_truong,text_file,977.0,205.0,157.0,95.0,7.0
